"state","county","deaths","pop"
"OHIO","HENRY",3,68957
"OHIO","HIGHLAND",0,79934
"OHIO","HOCKING",1,59515
"OHIO","HOLMES",1,73764
"OHIO","HURON",8,130209
"OHIO","JACKSON",4,72604
"OHIO","JEFFERSON",6,200529
"OHIO","KNOX",6,111886
"OHIO","LAKE",17,511720
"OHIO","LAWRENCE",9,148699
"OHIO","LICKING",13,293300
"OHIO","LOGAN",5,93601
"OHIO","LORAIN",28,609029
"OHIO","LUCAS",42,959044
"OHIO","MADISON",4,80842
"OHIO","MAHONING",34,578781
"OHIO","MARION",8,157422
"OHIO","MEDINA",10,280253
"OHIO","MEIGS",2,56899
"OHIO","MERCER",6,94594
"OHIO","MIAMI",13,213366
"OHIO","MONROE",3,41656
"OHIO","MONTGOMERY",45,1131468
"OHIO","MORGAN",3,32794
"OHIO","MORROW",1,65733
"OHIO","MUSKINGUM",9,190828
"OHIO","NOBLE",0,27445
"OHIO","OTTAWA",6,96764
"OHIO","PAULDING",2,51077
"OHIO","PERRY",2,76175
"OHIO","PICKAWAY",7,105305
"OHIO","PIKE",2,57003
"OHIO","PORTAGE",17,327988
"OHIO","PREBLE",2,93502
"OHIO","PUTNAM",2,82146
"OHIO","RICHLAND",10,292331
"OHIO","ROSS",6,155806
"OHIO","SANDUSKY",8,149472
"OHIO","SCIOTO",15,195322
"OHIO","SENECA",10,145467
"OHIO","SHELBY",0,105342
"OHIO","STARK",36,841732
"OHIO","SUMMIT",61,1102348
"OHIO","TRUMBULL",36,538499
"OHIO","TUSCARAWAS",12,201580
"OHIO","UNION",1,70022
"OHIO","VAN.WERT",6,73185
"OHIO","VINTON",1,27847
"OHIO","WARREN",9,246126
"OHIO","WASHINGTON",9,153839
"OHIO","WAYNE",13,236574
"OHIO","WILLIAMS",5,89153
"OHIO","WOOD",16,256577
"OHIO","WYANDOT",2,54453
"OKLAHOMA","ADAIR",3,29253
"OKLAHOMA","ALFALFA",3,17504
"OKLAHOMA","ATOKA",0,28250
"OKLAHOMA","BEAVER",0,17119
"OKLAHOMA","BECKHAM",1,53946
"OKLAHOMA","BLAINE",1,30417
"OKLAHOMA","BRYAN",3,66530
"OKLAHOMA","CADDO",4,61536
"OKLAHOMA","CANADIAN",2,148597
"OKLAHOMA","CARTER",4,93357
"OKLAHOMA","CHEROKEE",5,54089
"OKLAHOMA","CHOCTAW",1,30715
"OKLAHOMA","CIMARRON",0,9173
"OKLAHOMA","CLEVELAND",8,345387
"OKLAHOMA","COAL",0,12617
"OKLAHOMA","COMANCHE",6,238776
"OKLAHOMA","COTTON",2,15669
"OKLAHOMA","CRAIG",4,29989
"OKLAHOMA","CREEK",9,137831
"OKLAHOMA","CUSTER",2,66057
"OKLAHOMA","DELAWARE",1,47872
"OKLAHOMA","DEWEY",5,14299
"OKLAHOMA","ELLIS",1,14695
"OKLAHOMA","GARFIELD",10,150919
"OKLAHOMA","GARVIN",2,65377
"OKLAHOMA","GRADY",10,96371
"OKLAHOMA","GRANT",0,16017
"OKLAHOMA","GREER",1,16713
"OKLAHOMA","HARMON",0,9808
"OKLAHOMA","HARPER",0,11960
"OKLAHOMA","HASKELL",5,24288
"OKLAHOMA","HUGHES",0,28514
"OKLAHOMA","JACKSON",2,68148
"OKLAHOMA","JEFFERSON",1,18968
"OKLAHOMA","JOHNSTON",1,21938
"OKLAHOMA","KAY",8,114543
"OKLAHOMA","KINGFISHER",1,36448
"OKLAHOMA","KIOWA",6,27698
"OKLAHOMA","LATIMER",0,20618
"OKLAHOMA","LE.FLORE",3,88871
"OKLAHOMA","LINCOLN",4,64247
"OKLAHOMA","LOGAN",2,59314
"OKLAHOMA","LOVE",1,17331
"OKLAHOMA","MAC.CLAIN",7,51642
"OKLAHOMA","MAC.CURTAIN",3,68085
"OKLAHOMA","MAC.INTOSH",5,31374
"OKLAHOMA","MAJOR",1,22551
"OKLAHOMA","MARSHALL",4,24149
"OKLAHOMA","MAYES",5,69595
"OKLAHOMA","MURRAY",1,28465
"OKLAHOMA","MUSKOGEE",11,126041
"OKLAHOMA","NOBLE",2,26292
"OKLAHOMA","NOWATA",3,24507
"OKLAHOMA","OKFUSKEE",3,20925
"OKLAHOMA","OKLAHOMA",53,1196645
"OKLAHOMA","OKMULGEE",4,76492
"OKLAHOMA","OSAGE",4,81262
"OKLAHOMA","OTTAWA",4,66967
"OKLAHOMA","PAWNEE",3,36033
"OKLAHOMA","PAYNE",8,151054
"OKLAHOMA","PITTSBURG",4,86892
"OKLAHOMA","PONTOTOC",3,70563
"OKLAHOMA","POTTAWATOMIE",11,125946
"OKLAHOMA","PUSHMATAHA",2,25235
"OKLAHOMA","ROGER.MILLS",0,12923
"OKLAHOMA","ROGERS",4,112038
"OKLAHOMA","SEMINOLE",3,52626
"OKLAHOMA","SEQUOYAH",6,62768
"OKLAHOMA","STEPHENS",7,104268
"OKLAHOMA","TEXAS",0,44840
"OKLAHOMA","TILLMAN",3,24907
"OKLAHOMA","TULSA",56,1021847
"OKLAHOMA","WAGONER",4,98263
"OKLAHOMA","WASHINGTON",7,113379
"OKLAHOMA","WASHITA",1,38149
"OKLAHOMA","WOODS",2,26180
"OKLAHOMA","WOODWARD",1,56811
"OREGON","BAKER",1,40152
"OREGON","BENTON",9,165370
"OREGON","CLACKAMAS",32,593181
"OREGON","CLATSOP",6,78001
"OREGON","COLUMBIA",7,88167
"OREGON","COOS",8,149958
"OREGON","CROOK",3,31940
"OREGON","CURRY",4,41540
"OREGON","DESCHUTES",5,155154
"OREGON","DOUGLAS",17,225741
"OREGON","GILLIAM",1,4928
"OREGON","GRANT",1,20134
"OREGON","HARNEY",0,18910
"OREGON","HOOD.RIVER",3,39377
"OREGON","JACKSON",13,324270
"OREGON","JEFFERSON",0,25067
"OREGON","JOSEPHINE",6,140446
"OREGON","KLAMATH",6,141373
"OREGON","LAKE",0,19125
"OREGON","LANE",19,650569
"OREGON","LINCOLN",9,86243
"OREGON","LINN",16,217301
"OREGON","MALHEUR",3,65048
"OREGON","MARION",27,497569
"OREGON","MORROW",1,19276
"OREGON","MULTNOMAH",71,1227934
"OREGON","POLK",3,107034
"OREGON","SHERMAN",1,5455
"OREGON","TILLAMOOK",5,52366
"OREGON","UMATILLA",7,144022
"OREGON","UNION",3,59193
"OREGON","WALLOWA",1,18482
"OREGON","WASCO",1,52897
"OREGON","WASHINGTON",17,605641
"OREGON","WHEELER",0,3700
"OREGON","YAMHILL",10,137089
"PENNSYLVANIA","ADAMS",11,168155
"PENNSYLVANIA","ALLEGHENY",174,3001648
"PENNSYLVANIA","ARMSTRONG",9,185554
"PENNSYLVANIA","BEAVER",25,456586
"PENNSYLVANIA","BEDFORD",1,114654
"PENNSYLVANIA","BERKS",36,732556
"PENNSYLVANIA","BLAIR",15,314573
"PENNSYLVANIA","BRADFORD",5,151348
"PENNSYLVANIA","BUCKS",39,1168161
"PENNSYLVANIA","BUTLER",15,359479
"PENNSYLVANIA","CAMBRIA",30,421206
"PENNSYLVANIA","CAMERON",2,16054
"PENNSYLVANIA","CARBON",2,128472
"PENNSYLVANIA","CENTRE",7,284466
"PENNSYLVANIA","CHESTER",34,736557
"PENNSYLVANIA","CLARION",7,104518
"PENNSYLVANIA","CLEARFIELD",10,200913
"PENNSYLVANIA","CLINTON",3,92398
"PENNSYLVANIA","COLUMBIA",9,146695
"PENNSYLVANIA","CRAWFORD",9,214332
"PENNSYLVANIA","CUMBERLAND",20,426268
"PENNSYLVANIA","DAUPHIN",23,476426
"PENNSYLVANIA","DELAWARE",62,1177794
"PENNSYLVANIA","ELK",9,92169
"PENNSYLVANIA","ERIE",35,643038
"PENNSYLVANIA","FAYETTE",21,361796
"PENNSYLVANIA","FOREST",1,12533
"PENNSYLVANIA","FRANKLIN",21,271832
"PENNSYLVANIA","FULTON",0,31721
"PENNSYLVANIA","GREENE",3,97538
"PENNSYLVANIA","HUNTINGDON",6,102478
"PENNSYLVANIA","INDIANA",13,219840
"PENNSYLVANIA","JEFFERSON",3,116260
"PENNSYLVANIA","JUNIATA",1,47712
"PENNSYLVANIA","LACKAWANNA",37,521701
"PENNSYLVANIA","LANCASTER",41,871475
"PENNSYLVANIA","LAWRENCE",14,244336
"PENNSYLVANIA","LEBANON",12,264421
"PENNSYLVANIA","LEHIGH",44,640240
"PENNSYLVANIA","LUZERNE",52,782081
"PENNSYLVANIA","LYCOMING",21,276728
"PENNSYLVANIA","MAC.KEAN",4,120341
"PENNSYLVANIA","MERCER",19,293462
"PENNSYLVANIA","MIFFLIN",19,110161
"PENNSYLVANIA","MONROE",6,170201
"PENNSYLVANIA","MONTGOMERY",81,1452002
"PENNSYLVANIA","MONTOUR",4,39400
"PENNSYLVANIA","NORTHAMPTON",37,536374
"PENNSYLVANIA","NORTHUMBERLAND",11,235520
"PENNSYLVANIA","PERRY",3,89921
"PENNSYLVANIA","PHILADELPHIA",147,2337233
"PENNSYLVANIA","PIKE",2,45368
"PENNSYLVANIA","POTTER",2,43506
"PENNSYLVANIA","SCHUYLKILL",30,374792
"PENNSYLVANIA","SNYDER",3,84396
"PENNSYLVANIA","SOMERSET",15,196243
"PENNSYLVANIA","SULLIVAN",1,15289
"PENNSYLVANIA","SUSQUEHANNA",1,92955
"PENNSYLVANIA","TIOGA",6,98231
"PENNSYLVANIA","UNION",5,80969
"PENNSYLVANIA","VENANGO",11,154470
"PENNSYLVANIA","WARREN",7,115532
"PENNSYLVANIA","WASHINGTON",29,500639
"PENNSYLVANIA","WAYNE",4,86865
"PENNSYLVANIA","WESTMORELAND",54,918793
"PENNSYLVANIA","WYOMING",3,65613
"PENNSYLVANIA","YORK",30,741362
"RHODE.ISLAND","BRISTOL",6,112853
"RHODE.ISLAND","KENT",19,365984
"RHODE.ISLAND","NEWPORT",11,193590
"RHODE.ISLAND","PROVIDENCE",83,1265359
"RHODE.ISLAND","WASHINGTON",10,226329
"SOUTH.CAROLINA","ABBEVILLE",5,37296
"SOUTH.CAROLINA","AIKEN",6,199022
"SOUTH.CAROLINA","ALLENDALE",0,9444
"SOUTH.CAROLINA","ANDERSON",23,271942
"SOUTH.CAROLINA","BAMBERG",0,18175
"SOUTH.CAROLINA","BARNWELL",1,27901
"SOUTH.CAROLINA","BEAUFORT",0,129227
"SOUTH.CAROLINA","BERKELEY",6,192460
"SOUTH.CAROLINA","CALHOUN",1,13332
"SOUTH.CAROLINA","CHARLESTON",19,483323
"SOUTH.CAROLINA","CHEROKEE",1,79762
"SOUTH.CAROLINA","CHESTER",3,44823
"SOUTH.CAROLINA","CHESTERFIELD",3,62644
"SOUTH.CAROLINA","CLARENDON",2,28861
"SOUTH.CAROLINA","COLLETON",0,42759
"SOUTH.CAROLINA","DARLINGTON",5,90496
"SOUTH.CAROLINA","DILLON",3,41503
"SOUTH.CAROLINA","DORCHESTER",3,118619
"SOUTH.CAROLINA","EDGEFIELD",2,21791
"SOUTH.CAROLINA","FAIRFIELD",1,20803
"SOUTH.CAROLINA","FLORENCE",7,166716
"SOUTH.CAROLINA","GEORGETOWN",3,59236
"SOUTH.CAROLINA","GREENVILLE",20,583635
"SOUTH.CAROLINA","GREENWOOD",6,96392
"SOUTH.CAROLINA","HAMPTON",0,20934
"SOUTH.CAROLINA","HORRY",20,214099
"SOUTH.CAROLINA","JASPER",0,15295
"SOUTH.CAROLINA","KERSHAW",1,67877
"SOUTH.CAROLINA","LANCASTER",3,98893
"SOUTH.CAROLINA","LAURENS",10,91699
"SOUTH.CAROLINA","LEE",1,17303
"SOUTH.CAROLINA","LEXINGTON",15,319023
"SOUTH.CAROLINA","MAC.CORMICK",0,7497
"SOUTH.CAROLINA","MARION",1,38042
"SOUTH.CAROLINA","MARLBORO",3,39240
"SOUTH.CAROLINA","NEWBERRY",5,52340
"SOUTH.CAROLINA","OCONEE",6,111212
"SOUTH.CAROLINA","ORANGEBURG",2,85916
"SOUTH.CAROLINA","PICKENS",5,189969
"SOUTH.CAROLINA","RICHLAND",25,404962
"SOUTH.CAROLINA","SALUDA",1,25934
"SOUTH.CAROLINA","SPARTANBURG",19,397408
"SOUTH.CAROLINA","SUMTER",3,128689
"SOUTH.CAROLINA","UNION",0,51496
"SOUTH.CAROLINA","WILLIAMSBURG",1,33911
"SOUTH.CAROLINA","YORK",10,206660
"SOUTH.DAKOTA","AURORA",1,9019
"SOUTH.DAKOTA","BEADLE",0,45230
"SOUTH.DAKOTA","BENNETT",0,4563
"SOUTH.DAKOTA","BON.HOMME",0,19029
"SOUTH.DAKOTA","BROOKINGS",2,62206
"SOUTH.DAKOTA","BROWN",8,85191
"SOUTH.DAKOTA","BRULE",0,12809
"SOUTH.DAKOTA","BUFFALO",0,1231
"SOUTH.DAKOTA","BUTTE",1,20144
"SOUTH.DAKOTA","CAMPBELL",1,5670
"SOUTH.DAKOTA","CHARLES.MIX",0,19366
"SOUTH.DAKOTA","CLARK",0,12157
"SOUTH.DAKOTA","CLAY",1,32932
"SOUTH.DAKOTA","CODINGTON",3,51090
"SOUTH.DAKOTA","CORSON",0,6742
"SOUTH.DAKOTA","CUSTER",0,15324
"SOUTH.DAKOTA","DAVISON",3,41931
"SOUTH.DAKOTA","DAY",0,18757
"SOUTH.DAKOTA","DEUEL",0,13252
"SOUTH.DAKOTA","DEWEY",1,5598
"SOUTH.DAKOTA","DOUGLAS",2,10069
"SOUTH.DAKOTA","EDMUNDS",3,12329
"SOUTH.DAKOTA","FALL.RIVER",1,19856
"SOUTH.DAKOTA","FAULK",0,8191
"SOUTH.DAKOTA","GRANT",0,22439
"SOUTH.DAKOTA","GREGORY",0,13937
"SOUTH.DAKOTA","HAKON",0,6980
"SOUTH.DAKOTA","HAMLIN",1,12895
"SOUTH.DAKOTA","HAND",2,11996
"SOUTH.DAKOTA","HANSON",2,8416
"SOUTH.DAKOTA","HARDING",0,4467
"SOUTH.DAKOTA","HUGHES",4,32061
"SOUTH.DAKOTA","HUTCHINSON",0,22578
"SOUTH.DAKOTA","HYDE",1,4584
"SOUTH.DAKOTA","JACKSON",0,4558
"SOUTH.DAKOTA","JERAULD",0,6966
"SOUTH.DAKOTA","JONES",1,3632
"SOUTH.DAKOTA","KINGSBURY",1,16147
"SOUTH.DAKOTA","LAKE",1,26104
"SOUTH.DAKOTA","LAWRENCE",1,45093
"SOUTH.DAKOTA","LINCOLN",5,34490
"SOUTH.DAKOTA","LYMAN",0,7475
"SOUTH.DAKOTA","MAC.COOK",3,15383
"SOUTH.DAKOTA","MAC.PHERSON",1,9527
"SOUTH.DAKOTA","MARSHALL",1,12592
"SOUTH.DAKOTA","MEADE",0,51846
"SOUTH.DAKOTA","MELLETTE",0,3462
"SOUTH.DAKOTA","MINER",1,8857
"SOUTH.DAKOTA","MINNEHAHA",15,263029
"SOUTH.DAKOTA","MOODY",2,15656
"SOUTH.DAKOTA","PENNINGTON",4,167852
"SOUTH.DAKOTA","PERKINS",0,11394
"SOUTH.DAKOTA","POTTER",2,8964
"SOUTH.DAKOTA","ROBERTS",2,21869
"SOUTH.DAKOTA","SANBORN",0,7950
"SOUTH.DAKOTA","SHANNON",0,1708
"SOUTH.DAKOTA","SPINK",1,21700
"SOUTH.DAKOTA","STANLEY",0,5752
"SOUTH.DAKOTA","SULLY",0,4811
"SOUTH.DAKOTA","TODD",0,3910
"SOUTH.DAKOTA","TRIPP",3,16481
"SOUTH.DAKOTA","TURNER",3,22532
"SOUTH.DAKOTA","UNION",3,26412
"SOUTH.DAKOTA","WALWORTH",0,15469
"SOUTH.DAKOTA","YANKTON",2,44224
"SOUTH.DAKOTA","ZIEBACH",0,2462
"TENNESSEE","ANDERSON",2,155023
"TENNESSEE","BEDFORD",4,60819
"TENNESSEE","BENTON",1,34639
"TENNESSEE","BLEDSOE",0,23415
"TENNESSEE","BLOUNT",15,184735
"TENNESSEE","BRADLEY",5,158213
"TENNESSEE","CAMPBELL",5,83909
"TENNESSEE","CANNON",2,24716
"TENNESSEE","CARROLL",3,59888
"TENNESSEE","CARTER",3,122449
"TENNESSEE","CHEATHAM",2,53505
"TENNESSEE","CHESTER",0,26885
"TENNESSEE","CLAIBORNE",3,60846
"TENNESSEE","CLAY",0,18523
"TENNESSEE","COCKE",3,68985
"TENNESSEE","COFFEE",6,91402
"TENNESSEE","CROCKETT",1,27606
"TENNESSEE","CUMBERLAND",3,71716
"TENNESSEE","DAVIDSON",49,881991
"TENNESSEE","DE.KALB",2,32048
"TENNESSEE","DECATUR",2,25114
"TENNESSEE","DICKSON",3,70135
"TENNESSEE","DYER",3,72248
"TENNESSEE","FAYETTE",0,31469
"TENNESSEE","FENTRESS",1,36658
"TENNESSEE","FRANKLIN",1,74694
"TENNESSEE","GIBSON",7,93498
"TENNESSEE","GILES",2,51745
"TENNESSEE","GRAINGER",0,41298
"TENNESSEE","GREENE",9,129503
"TENNESSEE","GRUNDY",2,34028
"TENNESSEE","HAMBLEN",7,118326
"TENNESSEE","HAMILTON",34,549850
"TENNESSEE","HANCOCK",2,16697
"TENNESSEE","HARDEMAN",3,35757
"TENNESSEE","HARDIN",2,51721
"TENNESSEE","HAWKINS",2,106750
"TENNESSEE","HAYWOOD",1,23626
"TENNESSEE","HENDERSON",3,47185
"TENNESSEE","HENRY",6,61818
"TENNESSEE","HICKMAN",3,36697
"TENNESSEE","HOUSTON",0,16485
"TENNESSEE","HUMPHREYS",2,37412
"TENNESSEE","JACKSON",0,22493
"TENNESSEE","JEFFERSON",0,76623
"TENNESSEE","JOHNSON",1,34241
"TENNESSEE","KNOX",31,709169
"TENNESSEE","LAKE",2,15750
"TENNESSEE","LAUDERDALE",1,40250
"TENNESSEE","LAWRENCE",3,81942
"TENNESSEE","LEWIS",2,23328
"TENNESSEE","LINCOLN",3,58239
"TENNESSEE","LOUDON",6,70000
"TENNESSEE","MAC.MINN",5,96682
"TENNESSEE","MAC.NAIRY",2,51339
"TENNESSEE","MACON",1,38458
"TENNESSEE","MADISON",9,125424
"TENNESSEE","MARION",2,57310
"TENNESSEE","MARSHALL",2,42785
"TENNESSEE","MAURY",10,103104
"TENNESSEE","MEIGS",2,18568
"TENNESSEE","MONROE",2,68712
"TENNESSEE","MONTGOMERY",10,178554
"TENNESSEE","MOORE",0,10853
"TENNESSEE","MORGAN",5,43115
"TENNESSEE","OBION",4,70865
"TENNESSEE","OVERTON",3,43116
"TENNESSEE","PERRY",0,14939
"TENNESSEE","PICKETT",1,10864
"TENNESSEE","POLK",3,33542
"TENNESSEE","PUTNAM",7,117141
"TENNESSEE","RHEA",1,57453
"TENNESSEE","ROANE",4,114002
"TENNESSEE","ROBERTSON",3,79780
"TENNESSEE","RUTHERFORD",4,198268
"TENNESSEE","SCOTT",2,47119
"TENNESSEE","SEQUATCHIE",1,21085
"TENNESSEE","SEVIER",4,105888
"TENNESSEE","SHELBY",54,1081481
"TENNESSEE","SMITH",0,34207
"TENNESSEE","STEWART",1,21285
"TENNESSEE","SULLIVAN",7,340423
"TENNESSEE","SUMNER",5,204687
"TENNESSEE","TIPTON",1,60817
"TENNESSEE","TROUSDALE",1,12459
"TENNESSEE","UNICOI",3,40202
"TENNESSEE","UNION",1,30212
"TENNESSEE","VAN.BUREN",1,11922
"TENNESSEE","WARREN",6,76429
"TENNESSEE","WASHINGTON",8,210827
"TENNESSEE","WAYNE",3,34067
"TENNESSEE","WEAKLEY",6,74551
"TENNESSEE","WHITE",3,46315
"TENNESSEE","WILLIAMSON",9,139146
"TENNESSEE","WILSON",3,129921
"TEXAS","ANDERSON",3,86231
"TEXAS","ANDREWS",1,35734
"TEXAS","ANGELINA",3,138658
"TEXAS","ARANSAS",2,37196
"TEXAS","ARCHER",1,19069
"TEXAS","ARMSTRONG",1,4848
"TEXAS","ATASCOSA",4,65738
"TEXAS","AUSTIN",8,40725
"TEXAS","BAILEY",0,19603
"TEXAS","BANDERA",1,18695
"TEXAS","BASTROP",4,59852
"TEXAS","BAYLOR",1,11599
"TEXAS","BEE",4,64635
"TEXAS","BELL",15,344448
"TEXAS","BEXAR",84,2329852
"TEXAS","BLANCO",1,11432
"TEXAS","BORDEN",0,2272
"TEXAS","BOSQUE",7,31982
"TEXAS","BOWIE",7,144641
"TEXAS","BRAZORIA",9,424472
"TEXAS","BRAZOS",10,252003
"TEXAS","BREWSTER",2,19770
"TEXAS","BRISCOE",0,5676
"TEXAS","BROOKS",1,20925
"TEXAS","BROWN",6,78855
"TEXAS","BURLESON",2,27007
"TEXAS","BURNET",4,45894
"TEXAS","CALDWELL",4,51338
"TEXAS","CALHOUN",1,49473
"TEXAS","CALLAHAN",3,28280
"TEXAS","CAMERON",14,544337
"TEXAS","CAMP",0,17513
"TEXAS","CARSON",0,17446
"TEXAS","CASS",7,57188
"TEXAS","CASTRO",0,24965
"TEXAS","CHAMBERS",1,42047
"TEXAS","CHEROKEE",5,77426
"TEXAS","CHILDRESS",0,15313
"TEXAS","CLAY",0,24027
"TEXAS","COCHRAN",1,11245
"TEXAS","COKE",1,8369
"TEXAS","COLEMAN",2,24112
"TEXAS","COLLIN",14,385691
"TEXAS","COLLINGSWORTH",1,9935
"TEXAS","COLORADO",1,40013
"TEXAS","COMAL",8,94607
"TEXAS","COMANCHE",1,31397
"TEXAS","CONCHO",0,7529
"TEXAS","COOKE",4,66942
"TEXAS","CORYELL",3,125257
"TEXAS","COTTLE",2,6337
"TEXAS","CRANE",0,12186
"TEXAS","CROCKETT",1,12194
"TEXAS","CROSBY",1,19634
"TEXAS","CULBERSON",0,8957
"TEXAS","DALLAM",0,15485
"TEXAS","DALLAS",124,3185237
"TEXAS","DAWSON",1,38016
"TEXAS","DE.WITT",2,41299
"TEXAS","DEAF.SMITH",2,50361
"TEXAS","DELTA",1,10483
"TEXAS","DENTON",13,384543
"TEXAS","DICKENS",2,7618
"TEXAS","DIMMIT",0,28746
"TEXAS","DONLEY",0,9492
"TEXAS","DUVAL",1,31955
"TEXAS","EASTLAND",1,48117
"TEXAS","ECTOR",10,305069
"TEXAS","EDWARDS",0,5325
"TEXAS","EL.PASO",43,1169902
"TEXAS","ELLIS",1,137134
"TEXAS","ERATH",1,57266
"TEXAS","FALLS",3,31941
"TEXAS","FANNIN",3,54483
"TEXAS","FAYETTE",3,45484
"TEXAS","FISHER",0,13506
"TEXAS","FLOYD",0,22018
"TEXAS","FOARD",0,4671
"TEXAS","FORT.BEND",13,314092
"TEXAS","FRANKLIN",1,16360
"TEXAS","FREESTONE",1,30037
"TEXAS","FRIO",1,33692
"TEXAS","GAINES",0,33642
"TEXAS","GALVESTON",11,413307
"TEXAS","GARZA",2,12980
"TEXAS","GILLESPIE",3,34520
"TEXAS","GLASSCOCK",0,3474
"TEXAS","GOLIAD",1,12358
"TEXAS","GONZALES",5,39364
"TEXAS","GRAY",0,63840
"TEXAS","GRAYSON",8,202167
"TEXAS","GREGG",7,212189
"TEXAS","GRIMES",3,29628
"TEXAS","GUADALUPE",6,114709
"TEXAS","HALE",7,86469
"TEXAS","HALL",0,11315
"TEXAS","HAMILTON",3,19803
"TEXAS","HANSFORD",2,15671
"TEXAS","HARDEMAN",2,13902
"TEXAS","HARDIN",7,93663
"TEXAS","HARRIS",151,5157950
"TEXAS","HARRISON",7,92488
"TEXAS","HARTLEY",0,9840
"TEXAS","HASKELL",3,17737
"TEXAS","HAYS",3,106665
"TEXAS","HEMPHILL",0,14909
"TEXAS","HENDERSON",6,100959
"TEXAS","HIDALGO",16,745721
"TEXAS","HILL",5,55025
"TEXAS","HOCKLEY",2,58391
"TEXAS","HOOD",1,49009
"TEXAS","HOPKINS",5,57836
"TEXAS","HOUSTON",3,40189
"TEXAS","HOWARD",1,83490
"TEXAS","HUDSPETH",0,7352
"TEXAS","HUNT",2,124514
"TEXAS","HUTCHINSON",3,68600
"TEXAS","IRION",0,3920
"TEXAS","JACK",0,18481
"TEXAS","JACKSON",2,30521
"TEXAS","JASPER",3,61942
"TEXAS","JEFF.DAVIS",0,4216
"TEXAS","JEFFERSON",22,432660
"TEXAS","JIM.HOGG",1,13061
"TEXAS","JIM.WELLS",5,94206
"TEXAS","JOHNSON",6,175984
"TEXAS","JONES",3,40854
"TEXAS","KARNES",0,32003
"TEXAS","KAUFMAN",3,83861
"TEXAS","KENDALL",1,27268
"TEXAS","KENEDY",0,1289
"TEXAS","KENT",0,2857
"TEXAS","KERR",5,69999
"TEXAS","KIMBLE",0,10241
"TEXAS","KING",0,1044
"TEXAS","KINNEY",0,5866
"TEXAS","KLEBERG",3,82364
"TEXAS","KNOX",3,12332
"TEXAS","LA.SALLE",0,14118
"TEXAS","LAMAR",9,86529
"TEXAS","LAMB",2,41762
"TEXAS","LAMPASAS",1,29086
"TEXAS","LAVACA",4,42831
"TEXAS","LEE",3,28131
"TEXAS","LEON",3,21408
"TEXAS","LIBERTY",10,108793
"TEXAS","LIMESTONE",2,37201
"TEXAS","LIPSCOMB",0,10320
"TEXAS","LIVE.OAK",1,24153
"TEXAS","LLANO",3,25352
"TEXAS","LOVING",0,258
"TEXAS","LUBBOCK",14,489007
"TEXAS","LYNN",0,19290
"TEXAS","MAC.CULLOCH",2,20389
"TEXAS","MAC.LENNAN",17,357867
"TEXAS","MAC.MULLEN",0,2124
"TEXAS","MADISON",0,24034
"TEXAS","MARION",0,17467
"TEXAS","MARTIN",0,12486
"TEXAS","MASON",2,8609
"TEXAS","MATAGORDA",6,81049
"TEXAS","MAVERICK",1,78651
"TEXAS","MEDINA",1,57750
"TEXAS","MENARD",0,5677
"TEXAS","MIDLAND",10,216329
"TEXAS","MILAM",5,49036
"TEXAS","MILLS",2,10962
"TEXAS","MITCHELL",4,21276
"TEXAS","MONTAGUE",3,43015
"TEXAS","MONTGOMERY",9,351250
"TEXAS","MOORE",2,42891
"TEXAS","MORRIS",1,28008
"TEXAS","MOTLEY",0,4299
"TEXAS","NACOGDOCHES",4,98105
"TEXAS","NAVARRO",5,70977
"TEXAS","NEWTON",1,25096
"TEXAS","NOLAN",5,40541
"TEXAS","NUECES",27,651745
"TEXAS","OCHILTREE",0,26911
"TEXAS","OLDHAM",0,6629
"TEXAS","ORANGE",4,193687
"TEXAS","PALO.PINTO",0,58412
"TEXAS","PANOLA",3,41743
"TEXAS","PARKER",3,115920
"TEXAS","PARMER",0,26434
"TEXAS","PECOS",0,40490
"TEXAS","POLK",5,53454
"TEXAS","POTTER",11,219491
"TEXAS","PRESIDIO",0,13099
"TEXAS","RAINS",1,12305
"TEXAS","RANDALL",5,186766
"TEXAS","REAGAN",0,11653
"TEXAS","REAL",0,6071
"TEXAS","RED.RIVER",0,30055
"TEXAS","REEVES",2,40751
"TEXAS","REFUGIO",0,21142
"TEXAS","ROBERTS",0,2875
"TEXAS","ROBERTSON",1,25561
"TEXAS","ROCKWALL",0,39031
"TEXAS","RUNNELS",2,28856
"TEXAS","RUSK",5,81154
"TEXAS","SABINE",0,18815
"TEXAS","SAN.AUGUSTINE",2,15026
"TEXAS","SAN.JACINTO",2,25475
"TEXAS","SAN.PATRICIO",5,146211
"TEXAS","SAN.SABA",4,14253
"TEXAS","SCHLEICHER",1,7644
"TEXAS","SCURRY",4,46637
"TEXAS","SHACKELFORD",1,10038
"TEXAS","SHELBY",3,43825
"TEXAS","SHERMAN",0,7911
"TEXAS","SMITH",6,257201
"TEXAS","SOMERVELL",1,11046
"TEXAS","STARR",2,74472
"TEXAS","STEPHENS",1,24145
"TEXAS","STERLING",0,3384
"TEXAS","STONEWALL",0,5605
"TEXAS","SUTTON",0,13953
"TEXAS","SWISHER",1,21532
"TEXAS","TARRANT",91,1989429
"TEXAS","TAYLOR",12,267019
"TEXAS","TERRELL",0,4101
"TEXAS","TERRY",0,34799
"TEXAS","THROCKMORTON",0,5338
"TEXAS","TITUS",3,46835
"TEXAS","TOM.GREEN",11,208378
"TEXAS","TRAVIS",38,993362
